[steps: 20000, samples: 5120000, speed: 15.82, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.7384, prob loss: 3.0358, aux prob loss: 0.4857, soft prob loss: 0.3859, soft aux prob loss: 0.0587, optimistic loss: 0.3942, ownership loss: 0.6018, wdl loss: 0.4766, Q values loss: 0.1250, scores loss: 0.1673, errors loss: 0.0076
[steps: 21000, samples: 5376000, speed: 10.59, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.5937, prob loss: 2.8845, aux prob loss: 0.4800, soft prob loss: 0.3866, soft aux prob loss: 0.0590, optimistic loss: 0.4262, ownership loss: 0.5922, wdl loss: 0.4774, Q values loss: 0.1297, scores loss: 0.1505, errors loss: 0.0077
[steps: 22000, samples: 5632000, speed: 15.73, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.5123, prob loss: 2.8590, aux prob loss: 0.4777, soft prob loss: 0.3862, soft aux prob loss: 0.0589, optimistic loss: 0.3896, ownership loss: 0.5884, wdl loss: 0.4727, Q values loss: 0.1268, scores loss: 0.1464, errors loss: 0.0065
[steps: 23000, samples: 5888000, speed: 15.66, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.4739, prob loss: 2.8474, aux prob loss: 0.4758, soft prob loss: 0.3860, soft aux prob loss: 0.0589, optimistic loss: 0.3748, ownership loss: 0.5870, wdl loss: 0.4699, Q values loss: 0.1244, scores loss: 0.1438, errors loss: 0.0059
[steps: 24000, samples: 6144000, speed: 15.67, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.4450, prob loss: 2.8365, aux prob loss: 0.4746, soft prob loss: 0.3858, soft aux prob loss: 0.0589, optimistic loss: 0.3658, ownership loss: 0.5854, wdl loss: 0.4668, Q values loss: 0.1232, scores loss: 0.1423, errors loss: 0.0058
[steps: 25000, samples: 6400000, speed: 10.60, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.2179, prob loss: 2.6166, aux prob loss: 0.4584, soft prob loss: 0.3840, soft aux prob loss: 0.0588, optimistic loss: 0.3595, ownership loss: 0.5964, wdl loss: 0.4893, Q values loss: 0.1286, scores loss: 0.1220, errors loss: 0.0043
[steps: 26000, samples: 6656000, speed: 15.86, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1692, prob loss: 2.5976, aux prob loss: 0.4560, soft prob loss: 0.3837, soft aux prob loss: 0.0588, optimistic loss: 0.3416, ownership loss: 0.5944, wdl loss: 0.4870, Q values loss: 0.1262, scores loss: 0.1201, errors loss: 0.0039
[steps: 27000, samples: 6912000, speed: 15.72, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1427, prob loss: 2.5921, aux prob loss: 0.4549, soft prob loss: 0.3834, soft aux prob loss: 0.0588, optimistic loss: 0.3339, ownership loss: 0.5916, wdl loss: 0.4809, Q values loss: 0.1244, scores loss: 0.1189, errors loss: 0.0038
[steps: 28000, samples: 7168000, speed: 15.78, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1131, prob loss: 2.5747, aux prob loss: 0.4537, soft prob loss: 0.3830, soft aux prob loss: 0.0587, optimistic loss: 0.3305, ownership loss: 0.5891, wdl loss: 0.4775, Q values loss: 0.1234, scores loss: 0.1189, errors loss: 0.0037
[steps: 29000, samples: 7424000, speed: 9.99, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.9328, prob loss: 2.3713, aux prob loss: 0.4347, soft prob loss: 0.3801, soft aux prob loss: 0.0584, optimistic loss: 0.3233, ownership loss: 0.6126, wdl loss: 0.5074, Q values loss: 0.1323, scores loss: 0.1095, errors loss: 0.0033
