[steps: 13000, samples: 3328000, speed: 10.18, learning rate: 2.08e-05, batch size: 256] -> all loss: 5.8296, prob loss: 2.8874, aux prob loss: 0.4712, soft prob loss: 0.3905, soft aux prob loss: 0.0595, optimistic loss: 0.3323, ownership loss: 0.7726, wdl loss: 0.6274, Q values loss: 0.1535, scores loss: 0.1290, errors loss: 0.0062
[steps: 14000, samples: 3584000, speed: 14.31, learning rate: 2.24e-05, batch size: 256] -> all loss: 5.7763, prob loss: 2.8613, aux prob loss: 0.4646, soft prob loss: 0.3898, soft aux prob loss: 0.0594, optimistic loss: 0.3393, ownership loss: 0.7623, wdl loss: 0.6189, Q values loss: 0.1491, scores loss: 0.1263, errors loss: 0.0052
[steps: 15000, samples: 3840000, speed: 14.36, learning rate: 2.4e-05, batch size: 256] -> all loss: 5.7455, prob loss: 2.8382, aux prob loss: 0.4614, soft prob loss: 0.3894, soft aux prob loss: 0.0594, optimistic loss: 0.3535, ownership loss: 0.7551, wdl loss: 0.6121, Q values loss: 0.1473, scores loss: 0.1248, errors loss: 0.0045
[steps: 16000, samples: 4096000, speed: 14.35, learning rate: 2.56e-05, batch size: 256] -> all loss: 5.7208, prob loss: 2.8216, aux prob loss: 0.4574, soft prob loss: 0.3889, soft aux prob loss: 0.0593, optimistic loss: 0.3630, ownership loss: 0.7495, wdl loss: 0.6087, Q values loss: 0.1452, scores loss: 0.1232, errors loss: 0.0039
[steps: 17000, samples: 4352000, speed: 10.13, learning rate: 2.7199999999999997e-05, batch size: 256] -> all loss: 5.8352, prob loss: 2.8498, aux prob loss: 0.4584, soft prob loss: 0.3883, soft aux prob loss: 0.0593, optimistic loss: 0.4895, ownership loss: 0.7436, wdl loss: 0.5684, Q values loss: 0.1414, scores loss: 0.1330, errors loss: 0.0035
[steps: 18000, samples: 4608000, speed: 14.43, learning rate: 2.88e-05, batch size: 256] -> all loss: 5.7244, prob loss: 2.8293, aux prob loss: 0.4543, soft prob loss: 0.3879, soft aux prob loss: 0.0592, optimistic loss: 0.4238, ownership loss: 0.7391, wdl loss: 0.5600, Q values loss: 0.1376, scores loss: 0.1303, errors loss: 0.0029
[steps: 19000, samples: 4864000, speed: 14.28, learning rate: 3.0399999999999997e-05, batch size: 256] -> all loss: 5.6756, prob loss: 2.8136, aux prob loss: 0.4516, soft prob loss: 0.3875, soft aux prob loss: 0.0591, optimistic loss: 0.4068, ownership loss: 0.7361, wdl loss: 0.5537, Q values loss: 0.1353, scores loss: 0.1292, errors loss: 0.0028
[steps: 20000, samples: 5120000, speed: 14.34, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.6558, prob loss: 2.8019, aux prob loss: 0.4495, soft prob loss: 0.3872, soft aux prob loss: 0.0591, optimistic loss: 0.4129, ownership loss: 0.7324, wdl loss: 0.5485, Q values loss: 0.1338, scores loss: 0.1280, errors loss: 0.0026
[steps: 21000, samples: 5376000, speed: 10.16, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.6182, prob loss: 2.7749, aux prob loss: 0.4484, soft prob loss: 0.3852, soft aux prob loss: 0.0589, optimistic loss: 0.4575, ownership loss: 0.7204, wdl loss: 0.5093, Q values loss: 0.1290, scores loss: 0.1318, errors loss: 0.0028
[steps: 22000, samples: 5632000, speed: 14.29, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.5459, prob loss: 2.7576, aux prob loss: 0.4459, soft prob loss: 0.3847, soft aux prob loss: 0.0588, optimistic loss: 0.4197, ownership loss: 0.7156, wdl loss: 0.5046, Q values loss: 0.1270, scores loss: 0.1296, errors loss: 0.0024
[steps: 23000, samples: 5888000, speed: 14.36, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.5159, prob loss: 2.7521, aux prob loss: 0.4445, soft prob loss: 0.3847, soft aux prob loss: 0.0588, optimistic loss: 0.4036, ownership loss: 0.7141, wdl loss: 0.5015, Q values loss: 0.1257, scores loss: 0.1287, errors loss: 0.0024
[steps: 24000, samples: 6144000, speed: 14.33, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.4768, prob loss: 2.7373, aux prob loss: 0.4435, soft prob loss: 0.3843, soft aux prob loss: 0.0587, optimistic loss: 0.3940, ownership loss: 0.7102, wdl loss: 0.4953, Q values loss: 0.1240, scores loss: 0.1271, errors loss: 0.0023
[steps: 25000, samples: 6400000, speed: 10.20, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.3938, prob loss: 2.6745, aux prob loss: 0.4385, soft prob loss: 0.3822, soft aux prob loss: 0.0585, optimistic loss: 0.4224, ownership loss: 0.6958, wdl loss: 0.4640, Q values loss: 0.1208, scores loss: 0.1338, errors loss: 0.0031
[steps: 26000, samples: 6656000, speed: 14.35, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.3267, prob loss: 2.6612, aux prob loss: 0.4366, soft prob loss: 0.3820, soft aux prob loss: 0.0585, optimistic loss: 0.3829, ownership loss: 0.6929, wdl loss: 0.4584, Q values loss: 0.1189, scores loss: 0.1324, errors loss: 0.0029
[steps: 27000, samples: 6912000, speed: 14.42, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.2969, prob loss: 2.6512, aux prob loss: 0.4355, soft prob loss: 0.3818, soft aux prob loss: 0.0584, optimistic loss: 0.3710, ownership loss: 0.6906, wdl loss: 0.4570, Q values loss: 0.1178, scores loss: 0.1308, errors loss: 0.0027
[steps: 28000, samples: 7168000, speed: 14.38, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.2939, prob loss: 2.6530, aux prob loss: 0.4348, soft prob loss: 0.3818, soft aux prob loss: 0.0584, optimistic loss: 0.3690, ownership loss: 0.6912, wdl loss: 0.4553, Q values loss: 0.1172, scores loss: 0.1304, errors loss: 0.0026
[steps: 29000, samples: 7424000, speed: 10.14, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1770, prob loss: 2.5583, aux prob loss: 0.4279, soft prob loss: 0.3794, soft aux prob loss: 0.0582, optimistic loss: 0.3805, ownership loss: 0.6741, wdl loss: 0.4418, Q values loss: 0.1176, scores loss: 0.1352, errors loss: 0.0040
[steps: 30000, samples: 7680000, speed: 14.41, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1430, prob loss: 2.5468, aux prob loss: 0.4265, soft prob loss: 0.3792, soft aux prob loss: 0.0581, optimistic loss: 0.3655, ownership loss: 0.6736, wdl loss: 0.4402, Q values loss: 0.1160, scores loss: 0.1333, errors loss: 0.0037
